Title;Ingredients;Steps;Loves;URL
martabak telur udang;2 telur ayam - 6 ekor udang (buang kulit lalu cincang halus) - 4 lembar kulit lumpia - 1/2 wortel (potong dadu) - 1/4 Kol (iris tipis) - 2 batang daun bawang (iris halus) - Bumbu halus: - 2 bawang merah - 4 bawang putih - 1/2 sendok makan merica - Secukupnya garam - 1/4 sendok makan royco - ;Tumis bumbu halus hingga harum kemudian masukkan udang tumis hingga berubah warna - Masukkan daun bawang dan sayuran tumis hingga setengah matang - Jika sudah masukkan telur kemudian aduk kira kira selama 5 menit kemudian masukkan garam dan royco aduk rata dan icip rasa jika sudah angkat dan biarkan dingin - Jika sudah dingin tumisan dibungkus dengan kulit lumpia dan bisa direkatkan dengan putih telur agar tidak lepas saat digoreng - Goreng hingga kecoklatan dan siap disajikan - ;1;/id/resep/4466927-martabak-telur-udang
tumis udang sayur;8 ekor udang besar - 1 buah tempe (potong dadu) - 6 buah jagung muda (iris tipis) - 2 buah sawi - 5 buah bakso - secukupnya Jamur hitam - secukupnya Selada - secukupnya Gula garam lada - 1 sdt minyak wijen - 2 sdm kecap manis - 5 siung bawang merah - 4 siung bawang putih - 8 buah cabai rawit - ;Goreng terlebih dahulu tempe yg sudah di potong-potong dadu tadi sampai kering. - Tumis bawang putih, bawang merah sampai harum. Kemudian masukkan udang yg sudah di bersihkan kulitnya. Tumis sampai udang berubah warna menjadi merah. - Masukkan bakso, jagung muda, jamur, tempe. Tambahkan air secukupnya. Tambah gula garam lada. Koreksi rasa. - Tambahkan kecap dan minyak wijen. - Jika di rasa sudah mulai matang, masukkan sawi dan cabai rawit, aduk rata. - Siap di hidangkaaan. - ;2;/id/resep/4467018-tumis-udang-sayur
asam manis udang tahu;1/2 kg udang - 1 tahu cina - 1/2 bawang bombay besar - 2 baput - 4 cabe kriting - 1/2 tomat besar - 2 sendok saus tiram - 4 sachet saus sambal - Gula sckupnya - Garam scukupnya - Air - ;Bersihkan udang, - Potong dadu tahu dan goreng hingga kekuningan - Iris2 bumbu diatas tadi - Tumis baput dan babom hingga harum,masukan cabe, tomat, saus tiram,saus sambal,air,gula,garam - Jika sudah pas rasanya,masukkan udang dan tahu tadi - Tunggu hingga air surut atau sesuai selera 😊 - ;7;/id/resep/4466320-asam-manis-udang-tahu
cah buncis udang cumi _ menudiet debm;250 gram buncis - 5 ekor udang - 5 ekor cumi - 1 sdm kecap ikan - 3 siung bawang putih cincang - 1/2 ruas jahe cincang - 1 sdm minyak wijen - Lada - Air se cukup nya - ;Bersihkan buncis potong2. Bersih kan udang dan cumi potong2. - Tumis bawang putih dan jahe hingga harum (bisa pakai minyak goreng biasa atau di campur minyak wijen). Masukkan udang dan cumi aduk2 hingga berubah warna tambahkan sedikit air, masukan kecap ikan dan lada. Setelah mendidih masukan buncis aduk hingga layu angkat dan sajikan dengan taburan bon cabe. - ;5;/id/resep/4466199-cah-buncis-udang-cumi-_-menudiet-debm
tahu ayam udang;3 bh Tahu cina putih - 100 gr udang dikupas - 200 gr dada ayam tanpa tulang - sedikit Daun bawang - 3 sdm tepung sagu/tapioka - Garam - Lada - Penyedap - 3 siung bawang merah - 2 siung bawang putih - ;Potong tahu - Siapkan udang dan ayam - Haluskan / blender ayam dan udang, bawang merah, bawang putih, setelah halus tambahkan garam, lada penyedap dan irisan daun bawang - Tambahkan tepung sagu/tapioka serta sedikit air es - Bentuk dengan tahu sesuai selera - Kemudian dikukus sampai matang - Setelah matang, bisa langsung dinikmati atau digoreng - ;5;/id/resep/4466174-tahu-ayam-udang
udang tumis cabe ijo;Bahan: - 1/2 kg Udang Pacet - 5 buah Cabe Ijo Besar - 5 siung Bawang Merah - 4 siung Bawang Putih - 1/2 siung Bawang Bombay - 5 buah Cabe Rawit Merah (opsional) - 1 sdm Minyak Wijen (opsional) - 1 sdt Kecap Ikan (opsional) - 2 sdt Gula - 1 sdt Garam - 1 buah Jeruk Nipis / Lemon - secukupnya Air - secukupnya Minyak goreng - ;Kupas kepala udang pacet (kalo saya hanya kepalanya saja yg dibuang. Kulit dibadan udang tidak dibuang). Cuci bersih, kemudian lumuri dengan sejumput sdt gula dan sejumput sdt garam. Aduk rata menggunakan tangan, kemudian beri perasan air jeruk nipis / lemon. Diamkan selama 10 menit - Sambil menunggu udang yang didiamkan 10 menit, kita siapkan bahan untuk ditumis. Iris halus cabe ijo besar, cabe rawit merah (opsional), bawang merah, bawang putih, bawang bombay. - Panaskan minyak goreng diwajan dengan api sedang. Jika sudah panas, masukkan bawang merah dan bawang putih hingga harum dan setengah layu. Masukkan cabe ijo, rawit dan bawang bombay. Tumis hingga layu dan harum. Tambahkan minyak wijen dan kecap ikan. Tambahkan sedikit air, dan masukkan udang. Aduk hingga udang matang dan kemerahan. Tambahkan gula dan garam, aduk rata dan kemudian tes rasa. Jika sudah Pas, angkat dan sajikan. - ;39;/id/resep/4466126-udang-tumis-cabe-ijo
tumis kacang panjang+udang;1/2 kg kacng panjng - 10 ekor udang buang kulit badan,sisa ujung ekor saja - 2 buah bawang merah ukuran besar diiris - 1 buah bawang putih diiris halus - 2 SDM saus tiram - 3 SDM minyak sayur untuk menumis bawang2 nya - 1 SDT garam - Tauco secukup ny,[boleh skip kalau gak suka] - air secukup ny buat tumis - ;Tumis bwang putih n merah dngan mnyak hingga harum,trus masuk kan udang di onseng2 hingga mateng - Setelah itu masuk kan kacng panjang yg sudah dicuci,, trus masuk kan air ny untuk menumis, - Baru masuk kan garam,tauco,saus tiram tadi,di onseng2 hingga kacang panjang matang de.n siap disajikan😊 - ;4;/id/resep/4465985-tumis-kacang-panjangudang
udang kentang balado;1/5 kg Udang - 1 buah kentang - Cabai merah - Bawang merah - Bawang putih - Tomat - Garam - Penyedap rasa (selera) - Gula (selera) - ;Cuci udang hingga bersih (buang kepala udang) - Kupas kentang lalu potong dadu - Goreng kentang terlebih dahulu, lalu goreng udang setengah matang. - Ulek cabai, bawang merah, bawang putih, tomat. (Boleh blender) - Panaskan minyak sisa menggoreng udang (sedikit saja), lalu masukkan bumbu yg sudah di ulek hingga aroma nya sedap. Tambahkan garam, penyedap rasa dan gula. - Lalu masukkan kentang dan udang yg sudah di goreng tadi. - Udang kentang balado siap di santap. - ;6;/id/resep/4465965-udang-kentang-balado
udang goreng tepung mentega;1/4 kg udang cuci brsh & buang kplanya - 2 sdm blueband cake&cookie - 4 sdm tepung terigu - 2 sdm air - Minyak goreng sckpnya - 👉bumbu untuk udangnya - Sdkt garam, lada bubuk&roico - ;Udangnya stlh di cuci brsh trskan kmudian di lumuri bumbu...diamkan 15 mnt - Kmudian aduk jd satu terigu,blueband tmbhin aer sdkt2.. - Stlh tercmpr rta & dikira pas kekentalanya clpkan udangnya & siap di goreng - Goreng sampe kecoklatan..angkat&trskan... Renyahnya thn lama lhooo - ;2;/id/resep/4465926-udang-goreng-tepung-mentega
udang sambel terasi;20 ekor udang - 1 buah jeruk nipis potong - 5 daun jeruk - 1 batang daun bawang iris - Gula putih - Garam - Merica - 1/2 gelas air -  - Bumbu ulek/blender: - 10 cabe merah - 5 rawit merah - 5 bawang merah - 5 bawang putih - 1 tomat - 1 sdt terasi bakar - 50 ml minyak goreng - ;Cuci bersih udang, jangan di kupas. Peras jeruk nipis di atas udang, aduk rata. - Tumis bumbu beserta daun jeruk, gula, garam & merica. Tambahkan air Aduk rata masak sampai bumbu sambel matang lalu masukan udang dan daun bawang. Masak sampai udang matang. - Angkat dan sajikan - ;2;/id/resep/4465984-udang-sambel-terasi
udang lada hitam;250 gr udang - 1 sdm maizena (dicampurkam kedalam udang) - 3 siung bawang putih - 1 buah bawang bombay - 1,5 sdm kecap manis - 1 sdm kecap ikan - 1 sdt minyak ikan - 1 sdt minyak wijen - 1 sdt saos tiram - 1 sdt lada hitam - 1 sdt lada putih - secukupnya Penyedap rasa - secukupnya Air - 1 sdm maizena dicampurkan kedalam air - ;Campurkan udang dengan miezena dan kecap ikan aduk rata.diamkan sebentar - Tumis udang yang sudah didiamkan sebentar dan tiriskan - Tumis bawang putih dan bawah bombay sampai harum.kemudian masukkan udang yg sudah ditumis tadi menjdi satu. - Masukkan bumbu pelengkap seperti kecap manis,saos saori,minyak wijen,penyedap rasa,lada hitam dan lada putih.terakhir masukkan larutan maizena aduk hingga rata dan tambahkan sedikit air. - Setelah sudah mengental,hidangan siap disajikann - ;2;/id/resep/4465112-udang-lada-hitam
perkedel udang;1 kg kentang - 3 telur ayam - Udang kupas sisakan buntutnya - 1/2 sdm garam (boleh kurangi jika terlalu asin) - 1/4 sdm royco ayam - 1/2 sdm gula - 1/4 sdm lada bubuk - 1/4 sdm pala bubuk - Bahan pelapis - 1 butir telur - secukupnya Tepung panir - ;Kupas kentang, goreng, lumatkan - Tambahkan telur dan semua bumbu kecuali bahan pelapis - Dgn menggunakan plastik ambil adonan 1 sdm dan selipkan udang di dalamnya(buntutnya keluarin ya) - Masukkan ke telur(kocok lepas) lalu gulingkan di tepung panir. Susun di loyang lalu oven +/- 30 menit (sesuaikan dengan oven masing2 ya) - Kenapa saya panggang di oven? Karena adonannya lembut bangettt.. kalau langsung goreng bisa juga tapi wajib kurangi telurnya ya.. - Bisa langsung disantap atau pun bisa digoreng lagi supaya tambah gurih n garing renyah.. - ;3;/id/resep/4465551-perkedel-udang
tumis tempe, udang,ati ampela;1/4 udang - 4 papan tempe uk kecil - 2 pasang ati ampela (optional) - Cabe rawit 10 biji (tergantung selera) - 4 siung Bawang merah - 3 siung Bawang putih - secukupnya Garam - secukupnya Gula - Kaldu ayam bubuk(kalau suka) q pake royco - Tepung bumbu seba guna - secukupnya Minyak goreng - ;Cincang cabe rawit, bawang putih, bawang merah - Potong dadu tempe,ati ampela(yg sudah digoreng sebelumnya), bersihkan udang dari kulitnya cuci sampai bersih - Goreng tempe yg sudah di potong dadu dengan tepung serba guna biar nempel tempe di Kasih air sedikit atau bisa dicelupkan ke kocokan putih telur,goreng sampai kecoklatan lalu angkat dan tiriskan - Tumis bawang merah dan bawang putih sampe layu lalu masukan cabe tumis sampe wangi - Masukan udang dulu, baru ati ampela dan tempe yg sudah digoreng masukan paling akhir - Beri garam, gula, dan kaldu bubuk secukupnya koreksi rasa dan siap dihidangkan - Siap dimakan - ;2;/id/resep/4465599-tumis-tempe-udangati-ampela
udang saus tiram;250 gram udang - 3 sdm saus tiram - 2 sdm saus tomat - 2 siung bawang putih (cincang) - Paprika - Cabe hijau - 1/2 sdt garam halus - 1/2 sdt merica bubuk - 50 ml air - ;Tumis bawang putih dan cabe - Masukkan udang, merica bubuk, saus tiram, saus tomat, dan garam, aduk2 - Tambahkan air dan paprika. Tunggu hingga air mengental. - Tes rasa - ;2;/id/resep/4465595-udang-saus-tiram
sambel udang pete;250 gr Udang Kupas (Belah Punggung udang) - 100 gr Jagung Muda - 2 buah kentang - 1 papan Pete - 1 serai - 2 daun jeruk - Garam dan gula, minyak untuk menumis secukupnya saja - Bumbu Halus : - 3 Siung bawang putih - 10 Cabe Merah keriting - 1 buah tomat merah - ;Haluskan Bumbu menjadi halus dengan mengunakan blender bumbu, sisihkan, blend juga tomat, sisihkan - Kupas dan Potong kentang kotak kecil, Goreng 5menit, 1/2 matang, angkat tiriskan - Panaskan minyak 2 sdm di wajan, masukan bumbu halus, tumis sampai wangi, tambahkan serai, daun jeruk, masukan tomat yang dihaluskan, tambahkan gula, garam secukupnya - Masukkan Jagung muda, pete, Udang, aduk sebentar sampai meresap bumbunya, tambahkan Kentang yang sudah digoreng (Langkah 1) icip rasanya... boleh juga kasi air, masak 5menit ditutup, sajikan dengan nasi hangat - ;25;/id/resep/4465706-sambel-udang-pete
cah udang dan kol;500 gram kol ukuran kecil, belah dua bagian - 200 gram udang kupas, sisakan ekornya belah punggungnya - 2 siung bawang putih, cincang halus - 1 sdm saus tiram - 1 sdm minyak wijen - 1 sdm kecap ikan - 1 sdm kecap inggris - 1 sdt tepung maizena, larutkan - 1 sdm margarin untuk menumis - 1 sdt garam - 1 sdt lada - secukupnya Air - ;Siapkan kol, rebus sebentar angkat tiriskan dalam mangkuk saji - Tumis bawang putih hingga harum, masukan udang aduk sampai berubah warna, tambahkan kecap ikan saus tiram kecap inggris minyak wijen garam gula pasir & lada aduk2 tambahkan air biarkan mendidih - Masukan larutan maizena aduk2 sebentar, incip rasa & sesuaikan tambahkan garam, gula (jika rasa belum pas) - Angkat siramkan diatas kol, sajikan - ;1;/id/resep/4465640-cah-udang-dan-kol
