Title;Ingredients;Steps;Loves;URL
ayam dan tempe goreng serundeng;1 dada ayam - 1/2 kelapa parut - 2 tempe (potong agak tebal) - 3 siung bawang putih (dihaluskan) - 1 ruas jari kunyit (dihaluskan) - secukupnya Garam - secukupnya Penyedap royco - 3 lembar daun salam - 2 batang sereh - secukupnya Air masak - ;Setelah ayam dicuci bersih, didihkan air. Masukkan ayam, lalu tiriskan - Didihkan air kembali, setelah air sudah mendidih masukkan bumbu yang sudah di haluskan, daun salam, sereh. - Jika sudah tercium wangi, masukkan ayam aduk rata. Tunggu sampai 10-15 menit. Lalu masukkan tempe. - Setelah agak berkurang airnya, masukkan kelapa lalu aduk hingga rata sampai air mengering. Angkat dan sajikan. - Goreng dengan api sedang, nikmati dengan sambal tomat yang pedas. Resep bisa di lihat di upload resep sebelumnya. - Selamat mencoba Moms! - ;1;/id/resep/4467442-ayam-dan-tempe-goreng-serundeng
tempe isi sambel;1 kotak tempe - 200 gr Tepung terigu - Bumbu harus untuk pelapis tempe - Garam dan 2 butir bawang (dihaluskan) - 5 biji cabe rawit - 2 butir bawang putih - 3 butir bawang merah - 2 lembar daun jeruk - secukupnya Garam - ;Iris tempe menjadi 10 bagian kotak belah sedikit tengahnya untuk memasukkan isi sambelnya. Taruh di wadah lalu bumbui dengan garam dan bawang yang sudah di haluskan. - Iris semua bumbu sambal(karna gag suka ngulek bun).. tempatkan jadi 1 diwadah setelah selesai teriiris aduk rata kasih sedikit garam. - Masukkan isi sambal kedalam belahan tempe tadi. - Masukkan kedalam adonan tepung terigu yang sudah di bumbui garam dan bawang yang telah dihaluskan. - Panaskan wajah yang sudah terisi minyak,,goreng hingga kekuningan. Angkat tiriskan. - Tempe isi siap di hidang kan,,bisa untuk lauk pauk ataupun sekedar di Cemil.. bagi yang suka pedes banget bisa di cocol sama saos pedes.. yummy 😋😋 - ;3;/id/resep/4467027-tempe-isi-sambel
tumis udang tempe kacang panjang;1 potong tempe, potong Kecil2 - 6 ekor udang, buang kulit dan kepala lalu cuci bersih - 3 buah kacang panjang, potong2 - 1 siung bawang putih, iris - 1/2 siung bawang bombay, iris - 1 bawang pring, potong 2 - 3 buah cabe rawit, iris - 1/2 sdm saus tiram - 1/2 sdm kecap manis - 1/2 sdm saos tomat - Sedikit garam dan gula - Minyak untuk menggoreng - ;Panaskan minyak di atas wajan - Goreng tempe, angkat - Masukkan bawang putih dan bawang bombay. Tumis hingga harum - Masukkan cabe rawit dan daun bawang - Masukkan udang, aduk hingga berubah warna. Lalu masukkan tempe yg sudah digoreng - Tambahkan saus tiram, saus tomat, kecap manis, sefikit garam dan gula. Aduk sebentar hingga bumbu merata. Tes rasa... - Angkat dan sajikan dg nasi hangat. Mantaaappp - ;0;/id/resep/4466731-tumis-udang-tempe-kacang-panjang
cireng isi tempe renyah;300 gr tepung tapioka (sy rose Brand) - 1 sdt mucung garam - 1 siung bawang putih - Sec Air mendidih - Sec daun bawang - Isian - 7 potong Uk sedang tempe - 1 siung bawang putih - 1 siung bawang merah - 10 buah cabe rawit - 2 sdt gula pasir - 1 sdt garam - ;Isian : Potong dadu tempe, goreng setengah matang. Angkat tiriskan - Goreng bawang dan cabe setengah matang. Angkat dan tiriskan - Siapkan cobek, haluskan tempe, bawang dan cabe, masukan gula garam. Cicipi. Jika kurang pedas tambahkan cabe rawit. Karna jika sudah di goreng rasanya akan berkurang - Adonan cireng : Siapkan wadah besar. Masukan tepung tapioka, garam, bawang putih halus, aduk. Lalu masukan air mendidih sedikit demi sedikit. Aduk. Jangan sampe kalis. Tp masih menggumpal - Tambahan irisan daun bawang, aduk - Ambil 1 sendok adonan, pipihkan lalu masukan 1/2 sdm Isian tempe. Jika lengket di tangan taburkan tepung tapioka / terigu. Lipat menjadi setengah lingkaran. Saya suka Isian yg banyak. Lakukan sampai adonan habis - Pada saat akan menyimpan agar tidak menempel satu sama lain. Taburkan tepung tapioka / terigu - Goreng sampai matang/kecoklatan. Sisanya bisa disimpan di kulkas - Ga pake cocol an saus jg enak - ;1;/id/resep/4466624-cireng-isi-tempe-renyah
sate tempe... yummy.. max;1 lonjor tempe.. potong dadu - Bumbu bakar - 6 siung bawang putih - 8 siung bawang merah - 1 sdm merica - 2 sdm ketumbar - 2 sdm gula pasir - 1 ons gula merah sisir - 1 sachet kaldu ayam - Garam - Kecap manis - 2 sdm maizena - ;Potong tempe dadu.... goreng sampai kecoklatan... tiriskan - Haluskan bumbu.. kecuali meizena dan kecap. Rebus di wajan dengan menambahkan 100 ml air atau secukupnya pemirsah sesuai selera.. mau kental banget atau cair.. jika suka cair air bisa ditambahkan jadi 1 gelas.. aduk rata.. - ..... setelah mendidih... tambahkan kecap.. dan meizena yg tlah dicairkan... aduk rata...tes rasa... jika sudah siiip... langsung bisa oles2 - Tusuk tempe... bisa selang seling dengan potongan mentimun tomat cabe.. dan bawang bombay atau bawang merah... oles dgn bumbu bakar.. atau celupkn tusukan tempe pada bumbu bakar - Panggang diatas bara.. sampai matang - Siap dihidangkan.. dgn taburan cabe dan irisan bawang merah - Kucuri dengan kecap manis... saya pakai kecap bango pemiRsah.. bukan iklan lho - 😋😋😋 - Noted. sblm dibakar diatas bara.. aning oven dulu sate yg siap bakar di oven listrik memakai api atas suhu 200 darcel terlebih dulu... selama 15 menit supaya bumbu meresap.. baru dibakar diatas bara - ;100;/id/resep/4466361-sate-tempe-yummy-max
tumis tempe kacang panjang;5 buah kacang panjang, potong-potong - 1 papan tempe ukuran kecil potong korek - 2 lembar daun salam - 1 ruas jari lengkuas, geprek - 3 buah cabe merah keriting, iris serong - 4 buah bawang merah, iris tipis - 2 buah bawang putih, iris tipis - 1 buah tomat, potong jadi 8 bagian - 1 sdm saos tiram - Secukupnya kecap - Secukupnya gula, garam - Secukupnya air dan minyak - ;Goreng tempe hingga kuning keemasan, angkat, sisihkan. - Panaskan sedikit minyak, tumis cabe merah, bawang merah, bawang putih dan daun salam, tumis hingga wangi. Masukan kacang panjang, tumis hingga layu lalu tambahkan sedikit air. - Tambahkan bumbu-bumbu, saos tiram, kecap, gula, garam lalu aduk rata. Masukan tomat, tempe yang telah digoreng, aduk rata, tes rasa. Jika sudah pas, tunggu hingga matang dan air menyusut. Angkat, sajikan. - ;25;/id/resep/4466372-tumis-tempe-kacang-panjang
terik tahu tempe labu siam jipang;100 gr daging sapi sambelan - 1 buah labu siam jipang potong2 - 1 papan tempe potong2 - 5 buah tahu - 2 lembar daun salam - secukupnya Bawang goreng - 2 mangkok santan - 1 liter air - Bumbu halus: - 4 siung bawang putih - 4 siung bawang merah - Garam.gula - 1/2 sdm merica - secukupnya Laos.jahe.kunyit - 1/4 butir pala - ;Rebus daging dgn air sampe empuk.sambil menunggu empuk.masukkan tmpe tahu jipang dan bumbu halus biar meresap - Tambahkan daun salam dan santan.rebus mendidih.icip2 rasanya.tambahkn bawang goreng - Happy cooking moms - ;5;/id/resep/4466578-terik-tahu-tempe-labu-siam-jipang
tumis kacang tempe icha;10 kacang panjang ukuran sedang - 1 papan tempe - 9 siung bawang merah - 3 siung bawang putih - 5 cabe rawit hijau - 1 butir kemiri - 5 sendok makan kecap - 100 ml air (setengah gelas belimbing) - 1 bh tomat ukuran kecil - 5 cabe merah keriting - 1 sendok teh garam - Secukupnya penyedap rasa (masako ayam) - 1/4 kg Minyak goreng - ;Potong dan cuci bersih kacang panjang sesuai selera - Potong sesuai selera tempe - Cuci bersih dan kupas bumbu, kemudian ulek sisakan 5 cabai untuk diiris dan tomat untuk diiris - Panaskan minyak, tumis tempe tidak terlalu kering ya warna kecoklatan ajah - Angkat tempe, minyak di parohkan, untuk menumis bumbu tumis bumbu tambahkan garam dan penyedap rasa, setelah bumbu harum masukan air dan tambahkan kecap - Tunggu sampai menggolak masukan kacang panjang tunggu sampai layu setelah layu tambahkan tempe aduk2 - Masukan irisan tomat dan cabai tunggu 2 menit. Koreksi rasa jika sudah pas selesaii - Tumis kacang tempe siap dihidangkan - ;1;/id/resep/4466122-tumis-kacang-tempe-icha
tempe goreng telur;1 papan tempe uk kecil - 1 butir telur - 2 sdm tepung terigu - Secukupnya bawang putih bubuk - Secukupnya garam, kaldu bubuk, merica - ;Potong2 tempe memanjang spt stick, lalu kukus -+ 10 mnt, sisihkan - Campurkan bawang, garam, kaldu bubuk, merica aduk rata, tambahkan telur aduk rata, terakhir tambahkan terigu aduk biarkan bergerindil - Panaskan minyak, gulingkan satu persatu tempe di adonan telur, lalu masak sampai kecoklatan, tiriskan, sajikan hangat - ;52;/id/resep/4465931-tempe-goreng-telur
oseng tempe buncis;2 potong kecil tempe (dpotong dadu lalu goreng) - 1 genggam buncis (potong2) - 1 saset saos tiram - Kecap manis, masako ayam, air, secukupny - Minyak goreng untuk mnumis - 2 lmbar daun salam - 2 cm lengkuas - Bumbu iris : - 1 bh bwang bombai - 2 siung bwang ptih - 5 siung bwang mrah - 1 bh tomat - 1 btng daun bwang - ;Tumis bumbu iris, daun salam, lengkuas smp harum lalu masukan buncis smp agak layu masukan tempe, saos tiram,kecap manis, masako ayam, bwang bombai & air scukupny lalu cek rasa jika sdh pas matikan api dan sajikan. - ;6;/id/resep/4466187-oseng-tempe-buncis
tumis pedas manis tempe buncis;1/2 papan tempe - secukupnya Buncis - 2 siung bawang merah - 1 siung bawang putih - sesuai selera Bakso - 2 butir kemiri - 5 bh rawit merah - 2 bh cabai keriting merah - Kecap - Garam - secukupnya Air - ;Haluskan kemiri, baput, bamer dan cabai - Potong dadu tempe goreng setengah matang, lalu tiriskan. - Bersihkan buncis lalu potong2 sepanjang batang korek. - Tumis, bumbu hingga harum masukan buncis dan tempe - Tambah air sedikit, aduk2 tambahkan kecap dan garam. Masak hingga buncis matang - Siap di sajikan - ;1;/id/resep/4466221-tumis-pedas-manis-tempe-buncis
stik tempe racik;2 papan tempe - 1 butir telur - Tepung panir - 2 sdt bumbu racik tempe - ;Potong tempe seperti stik - Larutkan bumbu racik tempe dengan sedikit air - Celupkan tempe yg sudah dipotong - Ambil tempe gulingkan ke tepung panir, lalu celupkan ke dalam telur & celupkan kembali ke tepung panir - Lakukan sampai habis & goreng sampai kecoklatan - ;6;/id/resep/4465936-stik-tempe-racik
oseng teri tempe rawit;1 ons teri nasi (cuci pakai air hangat sebentar saja di saring) - Tempe secukupnya di potong kecil tipis sesuai selera - Bahan iris : - 5 siung bawang merah - 3 siung bawang putih - 10 cabe rawit merah - 15 cabe rawit hijau(saya utuh ga di iris ya) - 2 lbr daun salam - secukupnya Garam dan kaldu bubuk - 2 sdm minyak untuk menumis - ;Goreng tempe jangan terlalu kering ya, sisihkan - Panaskan minyak, tumis bawang merah sampai harum - Tambahkan bawang putih + daun salam aduk + cabe rawit merah + cabe rawit hijau aduk sampai agak setengah kering ya moms - Masukkan teri aduk terus + tempe+ garam dan kaldu bubuk, tes rasa - Angkat sajikan...bisa abis 2 piring dgn lauk ini maklum paling doyang hihihi😋😋😍 - ;6;/id/resep/4466349-oseng-teri-tempe-rawit
kering tempe manis;1 papan tempe iris2 kecil - 5 siung bawang merah iris tipis - 6 siung bawang putih iris tipis - 5 buah cabe merah potong serong tipis - 3 cm lengkuas geprek - 2 cm jahe iris tipis - 50 gram gula merah sisir halus - 1 /2 SDM gula pasir - 1 SDT garam - Penyedap rasa (optional) - Daun salam - 1 mata asem jawa - Minyak goreng - ;Goreng tempe yg sudah di iris kecil2 sampai kering. Sisihkan - Goreng bawang merah, bawang putih dan cabe merah sampai bawang kering. Sisihkan - Masukan sedikit minyak goreng ke dlm kuali dan tumis lengkuas dan jahe sampai harum. - Masukan 50 ml air, gula merah sisir, dan asem. Biarkan sampai mendidih dan berambut/kental. - Masukkan bawang merah, bawang putih dan cabe merah yg sudah di goreng. - Masukkan garam dan penyedap rasa, - Terakhir masukkan tempe goreng, aduk cepat dan kecilkan api. - Setelah tercampur rata, angkat dan siap dihidangkan. - ;3;/id/resep/4465848-kering-tempe-manis
